document_id,offsets,text,deabbreviated_text,db_ids,mention_id,joined_offsets,arboel_candidates,arboel_hit_index
9950360,"[[155, 172]]",colorectal cancer,colorectal cancer,['MESH:D015179'],9950360.4,"155,172","[[""MESH:D015179"", ""OMIM:114500"", ""OMIM:608812"", ""OMIM:611469"", ""OMIM:612229"", ""OMIM:612230"", ""OMIM:612231"", ""OMIM:612232"", ""OMIM:612589"", ""OMIM:612590"", ""OMIM:612591"", ""OMIM:612592"", ""OMIM:615083""], [""MESH:D003123""], [""MESH:D003110""], [""MESH:D011125"", ""OMIM:175100"", ""OMIM:616415"", ""OMIM:617100""], [""MESH:C538265""], [""MESH:D044483""], [""MESH:C563924"", ""OMIM:608456""], [""MESH:D000083023""], [""MESH:D002277""], [""MESH:D030342""], [""MESH:D000236""], [""MESH:D012175"", ""OMIM:180200""], [""MESH:D018246""], [""MESH:D000230""], [""MESH:C563365"", ""OMIM:601228""], [""MESH:D002294""], [""MESH:D012707""], [""MESH:D008949""], [""MESH:D018248""], [""MESH:D040181""], [""MESH:D010850""], [""MESH:D000795"", ""OMIM:301500""], [""MESH:D015794"", ""OMIM:303100""], [""MESH:D007340"", ""OMIM:606960""], [""MESH:D000077273"", ""OMIM:188550""], [""MESH:D007516""], [""MESH:C563456"", ""OMIM:614350""], [""MESH:D002292"", ""OMIM:144700"", ""OMIM:300854"", ""OMIM:605074""], [""MESH:D010212""], [""MESH:D016538"", ""OMIM:253220""], [""MESH:D012004""], [""MESH:C567685"", ""OMIM:613244""], [""MESH:D002291""], [""MESH:D018296"", ""OMIM:132600""], [""MESH:D020022""], [""MESH:C566039"", ""OMIM:614331""], [""MESH:D010214"", ""OMIM:245000""], [""MESH:D045826""], [""MESH:C563971"", ""OMIM:614337""], [""MESH:D009386""], [""MESH:D018262""], [""MESH:C536842"", ""OMIM:133100""], [""MESH:D012174"", ""OMIM:268000""], [""MESH:D066166""], [""MESH:D003103"", ""OMIM:120200"", ""OMIM:216820""], [""MESH:D000231""], [""MESH:D058739""], [""MESH:C565777"", ""OMIM:614385""], [""MESH:D003108""], [""MESH:D025063""], [""MESH:D018283""], [""MESH:D018310""], [""MESH:C563972""], [""MESH:C538614""], [""MESH:D004927""], [""MESH:C563738"", ""OMIM:609322""], [""MESH:D007863"", ""OMIM:136120"", ""OMIM:245900""], [""MESH:C563898"", ""OMIM:608615""], [""MESH:D000086382""], [""MESH:C535516"", ""OMIM:150800""], [""MESH:D002276""], [""MESH:D006528"", ""OMIM:114550""], [""MESH:C537979"", ""OMIM:613108""], [""MESH:D019572""]]",0
9950360,"[[225, 242]]",colorectal cancer,colorectal cancer,['MESH:D015179'],9950360.5,"225,242","[[""MESH:D015179"", ""OMIM:114500"", ""OMIM:608812"", ""OMIM:611469"", ""OMIM:612229"", ""OMIM:612230"", ""OMIM:612231"", ""OMIM:612232"", ""OMIM:612589"", ""OMIM:612590"", ""OMIM:612591"", ""OMIM:612592"", ""OMIM:615083""], [""MESH:D003123""], [""MESH:D011125"", ""OMIM:175100"", ""OMIM:616415"", ""OMIM:617100""], [""MESH:D003110""], [""MESH:C538265""], [""MESH:D044483""], [""MESH:C563924"", ""OMIM:608456""], [""MESH:D000083023""], [""MESH:D002277""], [""MESH:D005693"", ""OMIM:230200"", ""OMIM:230350"", ""OMIM:230400""], [""MESH:D030342""], [""MESH:D000236""], [""MESH:D018246""], [""MESH:D020022""], [""MESH:D012175"", ""OMIM:180200""], [""MESH:C563365"", ""OMIM:601228""], [""MESH:D012707""], [""MESH:D002292"", ""OMIM:144700"", ""OMIM:300854"", ""OMIM:605074""], [""MESH:D000230""], [""MESH:D007340"", ""OMIM:606960""], [""MESH:D018248""], [""MESH:D009386""], [""MESH:D007516""], [""MESH:D008949""], [""MESH:D015794"", ""OMIM:303100""], [""MESH:D002294""], [""MESH:D040181""], [""MESH:C537243"", ""OMIM:601518""], [""MESH:D016538"", ""OMIM:253220""], [""MESH:D010212""], [""MESH:C563456"", ""OMIM:614350""], [""MESH:D003103"", ""OMIM:120200"", ""OMIM:216820""], [""MESH:D018296"", ""OMIM:132600""], [""MESH:D018281""], [""MESH:D018262""], [""MESH:D010214"", ""OMIM:245000""], [""MESH:C567685"", ""OMIM:613244""], [""MESH:D003108""], [""MESH:D002291""], [""MESH:C536842"", ""OMIM:133100""], [""MESH:D018197""], [""MESH:D000231""], [""MESH:C566039"", ""OMIM:614331""], [""MESH:C563971"", ""OMIM:614337""], [""MESH:D012004""], [""MESH:D012174"", ""OMIM:268000""], [""MESH:D018310""], [""MESH:D041441"", ""OMIM:312700""], [""MESH:D045826""], [""MESH:D066166""], [""MESH:C563738"", ""OMIM:609322""], [""MESH:C565777"", ""OMIM:614385""], [""MESH:C538614""], [""MESH:D007863"", ""OMIM:136120"", ""OMIM:245900""], [""MESH:D018335""], [""MESH:D058739""], [""MESH:C563972""], [""MESH:C535516"", ""OMIM:150800""], [""MESH:D000086382""], [""MESH:D006528"", ""OMIM:114550""], [""MESH:C563898"", ""OMIM:608615""], [""MESH:D002276""], [""MESH:D019572""], [""MESH:C537979"", ""OMIM:613108""]]",0
9950360,"[[298, 328]]",familial adenomatous polyposis,familial adenomatous polyposis,['MESH:D011125'],9950360.6,"298,328","[[""MESH:D011125"", ""OMIM:175100"", ""OMIM:616415"", ""OMIM:617100""], [""MESH:C538265""], [""MESH:D044483""], [""MESH:D003123""], [""MESH:C537702"", ""OMIM:174900""], [""MESH:C566775""], [""MESH:D000236""], [""MESH:C537262"", ""OMIM:167800""], [""MESH:D011051""], [""MESH:D011472""], [""MESH:D060585""], [""MESH:D003048""], [""MESH:D011008""], [""MESH:D000081012""], [""MESH:D004749""], [""MESH:D003047""], [""MESH:D000239""], [""MESH:D011213""], [""MESH:D045824""], [""MESH:D011020""], [""MESH:D016881""], [""MESH:C566449"", ""OMIM:610090""], [""MESH:D027601""], [""MESH:D003015""], [""MESH:D058968""], [""MESH:D008586""], [""MESH:D010229""], [""MESH:D016908""], [""MESH:D016778""], [""MESH:D000187""], [""MESH:D012185""], [""MESH:D011023""], [""MESH:D000257""], [""MESH:D011018""], [""MESH:D016538"", ""OMIM:253220""], [""MESH:D000712""], [""MESH:D010212""], [""MESH:C563365"", ""OMIM:601228""], [""MESH:D054853""], [""MESH:D013203""], [""MESH:D012514"", ""OMIM:148000""], [""MESH:D000012"", ""OMIM:200100""], [""MESH:D010214"", ""OMIM:245000""], [""MESH:D030361""], [""MESH:D018182""], [""MESH:D002169""], [""MESH:D052476""], [""MESH:D004927""], [""MESH:D005645"", ""OMIM:230000""], [""MESH:D016720""], [""OMIM:212050""], [""MESH:D018292""], [""MESH:D001229""], [""MESH:D020814""], [""MESH:D000231""], [""MESH:D062625""], [""MESH:C536004"", ""OMIM:604290""], [""MESH:D023521""], [""MESH:D000169""], [""MESH:D014890"", ""OMIM:608710""], [""MESH:D020371"", ""OMIM:169500"", ""OMIM:312080""], [""MESH:D009165"", ""OMIM:209950""], [""MESH:D012178""], [""MESH:C537979"", ""OMIM:613108""]]",0
9950360,"[[330, 333]]",FAP,familial adenomatous polyposis,['MESH:D011125'],9950360.7,"330,333","[[""MESH:D011125"", ""OMIM:175100"", ""OMIM:616415"", ""OMIM:617100""], [""MESH:C538265""], [""MESH:D044483""], [""MESH:C537702"", ""OMIM:174900""], [""MESH:D003123""], [""MESH:C566775""], [""MESH:D000236""], [""MESH:C537262"", ""OMIM:167800""], [""MESH:C563365"", ""OMIM:601228""], [""MESH:D011051""], [""MESH:D020022""], [""MESH:D060585""], [""MESH:D003048""], [""MESH:D000081012""], [""MESH:D011008""], [""MESH:D011213""], [""MESH:D016881""], [""MESH:D027601""], [""MESH:D003047""], [""MESH:D016908""], [""MESH:D000239""], [""MESH:D011020""], [""MESH:C566449"", ""OMIM:610090""], [""MESH:D045824""], [""MESH:D010229""], [""MESH:D000257""], [""MESH:D000187""], [""MESH:D011018""], [""MESH:D058968""], [""MESH:D012185""], [""MESH:D018182""], [""MESH:D010212""], [""MESH:D012514"", ""OMIM:148000""], [""MESH:D008949""], [""MESH:D008586""], [""MESH:D052476""], [""MESH:D016778""], [""MESH:D002169""], [""OMIM:212050""], [""MESH:D016538"", ""OMIM:253220""], [""MESH:D045826""], [""MESH:D030361""], [""MESH:D013203""], [""MESH:D000712""], [""MESH:D011023""], [""MESH:D054853""], [""MESH:D005645"", ""OMIM:230000""], [""MESH:D010214"", ""OMIM:245000""], [""MESH:D000012"", ""OMIM:200100""], [""MESH:D004927""], [""MESH:D018292""], [""MESH:D016720""], [""MESH:C536004"", ""OMIM:604290""], [""MESH:D017285""], [""MESH:D020814""], [""MESH:D018702""], [""MESH:D000231""], [""MESH:D062625""], [""MESH:D014890"", ""OMIM:608710""], [""MESH:D009165"", ""OMIM:209950""], [""MESH:D012178""], [""MESH:D000169""], [""MESH:D020371"", ""OMIM:169500"", ""OMIM:312080""], [""MESH:C537979"", ""OMIM:613108""]]",0
9950360,"[[380, 406]]",adenomatous polyposis coli,adenomatous polyposis coli,['MESH:D011125'],9950360.8,"380,406","[[""MESH:D011125"", ""OMIM:175100"", ""OMIM:616415"", ""OMIM:617100""], [""MESH:D044483""], [""MESH:C538265""], [""MESH:C537702"", ""OMIM:174900""], [""MESH:D000236""], [""MESH:D003123""], [""MESH:C566775""], [""MESH:C537262"", ""OMIM:167800""], [""MESH:D011051""], [""MESH:D060585""], [""MESH:D011472""], [""MESH:D011123""], [""MESH:D011008""], [""MESH:D005955""], [""MESH:C000656949""], [""MESH:D011020""], [""MESH:D045824""], [""MESH:D008586""], [""MESH:D027601""], [""MESH:C563365"", ""OMIM:601228""], [""MESH:D011018""], [""MESH:D016881""], [""MESH:D012227""], [""MESH:D000081012""], [""MESH:D003048""], [""MESH:D011213""], [""MESH:C566449"", ""OMIM:610090""], [""MESH:D015324"", ""OMIM:266150""], [""MESH:D011552""], [""MESH:D005645"", ""OMIM:230000""], [""MESH:D010212""], [""MESH:D016481"", ""OMIM:600263""], [""MESH:D010229""], [""MESH:C567064"", ""OMIM:300661""], [""MESH:D006800""], [""MESH:C535297""], [""MESH:D000187""], [""MESH:D011023""], [""MESH:D011686""], [""MESH:D016908""], [""MESH:D058968""], [""MESH:D052476""], [""MESH:D016720""], [""MESH:D013203""], [""MESH:D016538"", ""OMIM:253220""], [""MESH:D002169""], [""MESH:D018182""], [""MESH:D000257""], [""MESH:D004927""], [""MESH:D002291""], [""MESH:D054988""], [""MESH:D009083""], [""MESH:D030361""], [""MESH:D054853""], [""MESH:D000012"", ""OMIM:200100""], [""MESH:D010214"", ""OMIM:245000""], [""MESH:D009087"", ""OMIM:253200""], [""MESH:D020814""], [""MESH:D045826""], [""MESH:D018292""], [""MESH:D000231""], [""MESH:D014890"", ""OMIM:608710""], [""MESH:D018283""], [""MESH:D012178""]]",0
9950360,"[[408, 411]]",APC,adenomatous polyposis coli,['MESH:D011125'],9950360.9,"408,411","[[""MESH:D011125"", ""OMIM:175100"", ""OMIM:616415"", ""OMIM:617100""], [""MESH:D044483""], [""MESH:C538265""], [""MESH:C537702"", ""OMIM:174900""], [""MESH:D003123""], [""MESH:D000236""], [""MESH:C566775""], [""MESH:C537262"", ""OMIM:167800""], [""MESH:D011472""], [""MESH:D011051""], [""MESH:D003048""], [""MESH:D000081012""], [""MESH:D060585""], [""MESH:C000656949""], [""MESH:D011552""], [""MESH:D011213""], [""MESH:D016881""], [""MESH:D012227""], [""MESH:D011020""], [""MESH:D011686""], [""MESH:D045824""], [""MESH:D058968""], [""MESH:D016908""], [""MESH:C567064"", ""OMIM:300661""], [""MESH:C566449"", ""OMIM:610090""], [""MESH:D011008""], [""MESH:D052476""], [""MESH:D027601""], [""MESH:D003015""], [""MESH:D011018""], [""MESH:D003047""], [""MESH:D012514"", ""OMIM:148000""], [""MESH:D010229""], [""MESH:C535297""], [""MESH:D005645"", ""OMIM:230000""], [""MESH:D016538"", ""OMIM:253220""], [""MESH:D008586""], [""MESH:D002169""], [""MESH:D000187""], [""MESH:D010212""], [""MESH:D009083""], [""MESH:D018182""], [""MESH:D000189""], [""MESH:D015324"", ""OMIM:266150""], [""MESH:D011023""], [""MESH:D000012"", ""OMIM:200100""], [""MESH:D000257""], [""MESH:D013203""], [""MESH:D010214"", ""OMIM:245000""], [""MESH:D004927""], [""MESH:D054853""], [""MESH:D045826""], [""MESH:D009087"", ""OMIM:253200""], [""MESH:D016720""], [""MESH:D030361""], [""MESH:D002291""], [""MESH:D018292""], [""MESH:D020814""], [""MESH:D012178""], [""MESH:D014890"", ""OMIM:608710""], [""MESH:D000231""], [""MESH:D020371"", ""OMIM:169500"", ""OMIM:312080""], [""MESH:D018283""], [""MESH:C537979"", ""OMIM:613108""]]",0
9950360,"[[476, 479]]",APC,adenomatous polyposis coli,['MESH:D011125'],9950360.10,"476,479","[[""MESH:D011125"", ""OMIM:175100"", ""OMIM:616415"", ""OMIM:617100""], [""MESH:D044483""], [""MESH:C538265""], [""MESH:C537702"", ""OMIM:174900""], [""MESH:D000236""], [""MESH:D003123""], [""MESH:C537262"", ""OMIM:167800""], [""MESH:C566775""], [""MESH:C000656949""], [""MESH:D060585""], [""MESH:D011472""], [""MESH:D016881""], [""MESH:D012227""], [""MESH:D000081012""], [""MESH:D003048""], [""MESH:D045824""], [""MESH:D011008""], [""MESH:D011051""], [""MESH:D011552""], [""MESH:D011213""], [""MESH:D011020""], [""MESH:D016481"", ""OMIM:600263""], [""MESH:D011018""], [""MESH:D010212""], [""MESH:D058968""], [""MESH:C566449"", ""OMIM:610090""], [""MESH:D052476""], [""MESH:D008586""], [""MESH:D016908""], [""MESH:D027601""], [""MESH:D011023""], [""MESH:D003047""], [""MESH:D005645"", ""OMIM:230000""], [""MESH:D000189""], [""MESH:D011686""], [""MESH:D013203""], [""MESH:D000257""], [""MESH:D018182""], [""MESH:C567064"", ""OMIM:300661""], [""MESH:D002169""], [""MESH:D015324"", ""OMIM:266150""], [""MESH:D000187""], [""MESH:D003015""], [""MESH:D012514"", ""OMIM:148000""], [""MESH:D004927""], [""MESH:D002291""], [""MESH:D010229""], [""MESH:D016538"", ""OMIM:253220""], [""MESH:D009083""], [""MESH:D030361""], [""MESH:D010214"", ""OMIM:245000""], [""MESH:D045826""], [""MESH:D016720""], [""MESH:D054853""], [""MESH:D018292""], [""MESH:D009087"", ""OMIM:253200""], [""MESH:D000012"", ""OMIM:200100""], [""MESH:D020814""], [""MESH:D023521""], [""MESH:D000231""], [""MESH:D014890"", ""OMIM:608710""], [""MESH:D012178""], [""MESH:D018283""], [""MESH:C537979"", ""OMIM:613108""]]",0
9950360,"[[617, 620]]",APC,adenomatous polyposis coli,['MESH:D011125'],9950360.11,"617,620","[[""MESH:D011125"", ""OMIM:175100"", ""OMIM:616415"", ""OMIM:617100""], [""MESH:D044483""], [""MESH:C538265""], [""MESH:C537702"", ""OMIM:174900""], [""MESH:D000236""], [""MESH:D003123""], [""MESH:C566775""], [""MESH:C537262"", ""OMIM:167800""], [""MESH:D011051""], [""MESH:D012227""], [""MESH:D060585""], [""MESH:D003048""], [""MESH:C000656949""], [""MESH:D000257""], [""MESH:D058968""], [""MESH:D011552""], [""MESH:D045824""], [""MESH:D016881""], [""MESH:D011213""], [""MESH:D012514"", ""OMIM:148000""], [""MESH:D016908""], [""MESH:D010229""], [""MESH:D003015""], [""MESH:D011020""], [""MESH:D006800""], [""MESH:D011008""], [""MESH:D010212""], [""MESH:D003047""], [""MESH:D002291""], [""MESH:D054853""], [""MESH:D027601""], [""MESH:D008586""], [""MESH:C567064"", ""OMIM:300661""], [""MESH:D011018""], [""MESH:C566449"", ""OMIM:610090""], [""MESH:D016538"", ""OMIM:253220""], [""MESH:D000189""], [""MESH:D011686""], [""MESH:D009083""], [""MESH:D000187""], [""MESH:D052476""], [""MESH:D002169""], [""MESH:D016481"", ""OMIM:600263""], [""MESH:D010214"", ""OMIM:245000""], [""MESH:D000231""], [""MESH:D030361""], [""MESH:D009087"", ""OMIM:253200""], [""MESH:D000012"", ""OMIM:200100""], [""MESH:C563365"", ""OMIM:601228""], [""MESH:D005645"", ""OMIM:230000""], [""MESH:D018182""], [""MESH:D016720""], [""MESH:D018292""], [""MESH:D009084"", ""OMIM:252900"", ""OMIM:252920"", ""OMIM:252930"", ""OMIM:252940""], [""MESH:D011023""], [""MESH:D018283""], [""MESH:D045826""], [""MESH:D013203""], [""MESH:D004927""], [""MESH:D012178""], [""MESH:C537979"", ""OMIM:613108""], [""MESH:D023521""], [""MESH:D014890"", ""OMIM:608710""], [""MESH:D020814""]]",0
9950360,"[[642, 659]]",colorectal cancer,colorectal cancer,['MESH:D015179'],9950360.12,"642,659","[[""MESH:D015179"", ""OMIM:114500"", ""OMIM:608812"", ""OMIM:611469"", ""OMIM:612229"", ""OMIM:612230"", ""OMIM:612231"", ""OMIM:612232"", ""OMIM:612589"", ""OMIM:612590"", ""OMIM:612591"", ""OMIM:612592"", ""OMIM:615083""], [""MESH:D003110""], [""MESH:D003123""], [""MESH:D011125"", ""OMIM:175100"", ""OMIM:616415"", ""OMIM:617100""], [""MESH:D003108""], [""MESH:C538265""], [""MESH:D009369""], [""MESH:D002277""], [""MESH:D000083023""], [""MESH:D030342""], [""MESH:D020022""], [""MESH:D000236""], [""MESH:D012175"", ""OMIM:180200""], [""MESH:D044483""], [""MESH:D006528"", ""OMIM:114550""], [""MESH:D000230""], [""MESH:D012707""], [""MESH:D018248""], [""MESH:D018246""], [""MESH:D007414""], [""MESH:D010212""], [""MESH:D002294""], [""MESH:D007340"", ""OMIM:606960""], [""MESH:D000077273"", ""OMIM:188550""], [""MESH:D008949""], [""MESH:D002292"", ""OMIM:144700"", ""OMIM:300854"", ""OMIM:605074""], [""MESH:D058739""], [""MESH:D007516""], [""MESH:D000795"", ""OMIM:301500""], [""MESH:D009386""], [""MESH:C563365"", ""OMIM:601228""], [""MESH:D018296"", ""OMIM:132600""], [""MESH:C563924"", ""OMIM:608456""], [""OMIM:604370""], [""MESH:C536842"", ""OMIM:133100""], [""MESH:D016538"", ""OMIM:253220""], [""MESH:D000231""], [""MESH:D016889"", ""OMIM:608089""], [""MESH:D012004""], [""MESH:C563456"", ""OMIM:614350""], [""MESH:D003103"", ""OMIM:120200"", ""OMIM:216820""], [""MESH:D018262""], [""MESH:D019572""], [""MESH:D066166""], [""MESH:C567685"", ""OMIM:613244""], [""MESH:D002291""], [""MESH:D004474""], [""MESH:C538614""], [""MESH:C563738"", ""OMIM:609322""], [""MESH:C565777"", ""OMIM:614385""], [""MESH:C566039"", ""OMIM:614331""], [""MESH:D045826""], [""MESH:D018310""], [""MESH:C535516"", ""OMIM:150800""], [""MESH:C563971"", ""OMIM:614337""], [""MESH:D010214"", ""OMIM:245000""], [""MESH:D004927""], [""MESH:C563972""], [""MESH:D007863"", ""OMIM:136120"", ""OMIM:245900""], [""MESH:D000086382""], [""MESH:D002276""], [""MESH:D018335""], [""MESH:C563898"", ""OMIM:608615""], [""MESH:C537979"", ""OMIM:613108""]]",0
9950360,"[[674, 677]]",APC,adenomatous polyposis coli,['MESH:D011125'],9950360.13,"674,677","[[""MESH:D011125"", ""OMIM:175100"", ""OMIM:616415"", ""OMIM:617100""], [""MESH:C538265""], [""MESH:D044483""], [""MESH:C537702"", ""OMIM:174900""], [""MESH:C566775""], [""MESH:D000236""], [""MESH:D003123""], [""MESH:C537262"", ""OMIM:167800""], [""MESH:D011051""], [""MESH:D012227""], [""MESH:D011472""], [""MESH:D060585""], [""MESH:D011008""], [""MESH:D000081012""], [""MESH:C000656949""], [""MESH:D027601""], [""MESH:D011552""], [""MESH:D045824""], [""MESH:D011020""], [""MESH:C535297""], [""MESH:D016881""], [""MESH:D003048""], [""MESH:D010212""], [""MESH:D011213""], [""MESH:D011018""], [""MESH:C566449"", ""OMIM:610090""], [""MESH:D008586""], [""MESH:D058968""], [""MESH:D012514"", ""OMIM:148000""], [""MESH:D002291""], [""MESH:C567064"", ""OMIM:300661""], [""MESH:D004927""], [""MESH:D003047""], [""MESH:D011023""], [""MESH:D016908""], [""MESH:D054853""], [""MESH:D002169""], [""MESH:D015324"", ""OMIM:266150""], [""MESH:D011686""], [""MESH:D000187""], [""MESH:D010229""], [""MESH:D000257""], [""MESH:D030361""], [""MESH:D003015""], [""MESH:D016481"", ""OMIM:600263""], [""MESH:D018182""], [""MESH:D016538"", ""OMIM:253220""], [""MESH:D010214"", ""OMIM:245000""], [""MESH:D013203""], [""MESH:D000231""], [""MESH:D005645"", ""OMIM:230000""], [""MESH:D052476""], [""MESH:D018292""], [""MESH:D016720""], [""MESH:D009083""], [""MESH:D045826""], [""MESH:D000012"", ""OMIM:200100""], [""MESH:D009087"", ""OMIM:253200""], [""MESH:D020814""], [""MESH:D014890"", ""OMIM:608710""], [""MESH:D018283""], [""MESH:D023521""], [""MESH:D012178""], [""MESH:C537979"", ""OMIM:613108""]]",0
9950360,"[[713, 716]]",FAP,familial adenomatous polyposis,['MESH:D011125'],9950360.14,"713,716","[[""MESH:D011125"", ""OMIM:175100"", ""OMIM:616415"", ""OMIM:617100""], [""MESH:C538265""], [""MESH:D044483""], [""MESH:D003123""], [""MESH:C537702"", ""OMIM:174900""], [""MESH:C566775""], [""MESH:C563365"", ""OMIM:601228""], [""MESH:C537262"", ""OMIM:167800""], [""MESH:D011472""], [""MESH:D000236""], [""MESH:D000081012""], [""MESH:D003048""], [""MESH:D011051""], [""MESH:D060585""], [""MESH:D001228"", ""OMIM:614079""], [""MESH:D011213""], [""MESH:D011008""], [""MESH:D003047""], [""MESH:D045824""], [""MESH:D011020""], [""MESH:D016908""], [""MESH:D018182""], [""MESH:D027601""], [""MESH:D016881""], [""MESH:D011018""], [""MESH:D058968""], [""MESH:D002169""], [""MESH:D004749""], [""MESH:D008586""], [""MESH:D010212""], [""MESH:C566449"", ""OMIM:610090""], [""MESH:D012185""], [""MESH:D014890"", ""OMIM:608710""], [""MESH:D004927""], [""MESH:D000257""], [""MESH:D054988""], [""MESH:D011023""], [""MESH:D016778""], [""MESH:D018292""], [""MESH:C536004"", ""OMIM:604290""], [""MESH:D000187""], [""MESH:D017285""], [""MESH:D030361""], [""MESH:D016538"", ""OMIM:253220""], [""MESH:D012514"", ""OMIM:148000""], [""MESH:D016720""], [""MESH:D052476""], [""MESH:D054853""], [""MESH:D005645"", ""OMIM:230000""], [""MESH:D013203""], [""MESH:D010229""], [""MESH:D010214"", ""OMIM:245000""], [""MESH:D000231""], [""MESH:D018702""], [""MESH:D001229""], [""MESH:D000712""], [""MESH:D023521""], [""MESH:D020814""], [""MESH:D000012"", ""OMIM:200100""], [""OMIM:212050""], [""MESH:D012178""], [""MESH:D020371"", ""OMIM:169500"", ""OMIM:312080""], [""MESH:C537979"", ""OMIM:613108""], [""MESH:D000169""]]",0
9950360,"[[732, 749]]",colorectal cancer,colorectal cancer,['MESH:D015179'],9950360.15,"732,749","[[""MESH:D015179"", ""OMIM:114500"", ""OMIM:608812"", ""OMIM:611469"", ""OMIM:612229"", ""OMIM:612230"", ""OMIM:612231"", ""OMIM:612232"", ""OMIM:612589"", ""OMIM:612590"", ""OMIM:612591"", ""OMIM:612592"", ""OMIM:615083""], [""MESH:D003123""], [""MESH:D003110""], [""MESH:D011125"", ""OMIM:175100"", ""OMIM:616415"", ""OMIM:617100""], [""MESH:D003108""], [""MESH:D009369""], [""MESH:D030342""], [""MESH:D000083023""], [""MESH:D012175"", ""OMIM:180200""], [""MESH:D000236""], [""MESH:D020022""], [""MESH:D000230""], [""MESH:D018246""], [""MESH:D007340"", ""OMIM:606960""], [""MESH:D007414""], [""MESH:D044483""], [""MESH:D012707""], [""MESH:D018248""], [""MESH:D018307""], [""MESH:D000077273"", ""OMIM:188550""], [""MESH:D008949""], [""MESH:C538265""], [""MESH:C537243"", ""OMIM:601518""], [""MESH:D002294""], [""MESH:D012004""], [""MESH:D010212""], [""MESH:D014565""], [""MESH:D006528"", ""OMIM:114550""], [""MESH:D002291""], [""MESH:D007516""], [""MESH:D016538"", ""OMIM:253220""], [""MESH:C563365"", ""OMIM:601228""], [""OMIM:604370""], [""MESH:D018296"", ""OMIM:132600""], [""MESH:D009386""], [""MESH:D018262""], [""MESH:D058739""], [""MESH:C563924"", ""OMIM:608456""], [""MESH:D045826""], [""MESH:D000231""], [""MESH:D003103"", ""OMIM:120200"", ""OMIM:216820""], [""MESH:D018197""], [""MESH:D066166""], [""MESH:D019572""], [""MESH:D016889"", ""OMIM:608089""], [""MESH:D010214"", ""OMIM:245000""], [""MESH:C563738"", ""OMIM:609322""], [""MESH:C536842"", ""OMIM:133100""], [""MESH:D004474""], [""MESH:C563456"", ""OMIM:614350""], [""MESH:D018310""], [""MESH:C567685"", ""OMIM:613244""], [""MESH:D004927""], [""MESH:D000086382""], [""MESH:D007863"", ""OMIM:136120"", ""OMIM:245900""], [""MESH:C538614""], [""MESH:C563971"", ""OMIM:614337""], [""MESH:C566039"", ""OMIM:614331""], [""MESH:D002276""], [""MESH:C565777"", ""OMIM:614385""], [""MESH:C535516"", ""OMIM:150800""], [""MESH:C563972""], [""MESH:D009364""], [""MESH:C563898"", ""OMIM:608615""]]",0
9950360,"[[943, 946]]",FAP,familial adenomatous polyposis,['MESH:D011125'],9950360.16,"943,946","[[""MESH:D011125"", ""OMIM:175100"", ""OMIM:616415"", ""OMIM:617100""], [""MESH:C538265""], [""MESH:D044483""], [""MESH:C537702"", ""OMIM:174900""], [""MESH:D003123""], [""MESH:C566775""], [""MESH:D000236""], [""MESH:C537262"", ""OMIM:167800""], [""MESH:D003048""], [""MESH:D011051""], [""MESH:D000081012""], [""MESH:D001228"", ""OMIM:614079""], [""MESH:D060585""], [""MESH:D020022""], [""MESH:D011213""], [""MESH:D027601""], [""MESH:D045824""], [""MESH:D060586""], [""MESH:D004749""], [""MESH:D011008""], [""MESH:D016881""], [""MESH:D003047""], [""MESH:D011020""], [""MESH:D016908""], [""MESH:D016481"", ""OMIM:600263""], [""MESH:D004927""], [""MESH:D008586""], [""MESH:D058968""], [""MESH:D018182""], [""MESH:C566449"", ""OMIM:610090""], [""MESH:D000257""], [""MESH:D016778""], [""MESH:D030361""], [""MESH:D012185""], [""MESH:D000187""], [""MESH:D011023""], [""MESH:D010212""], [""MESH:D012514"", ""OMIM:148000""], [""MESH:D002169""], [""MESH:D016720""], [""MESH:D016538"", ""OMIM:253220""], [""MESH:D011018""], [""MESH:D014890"", ""OMIM:608710""], [""MESH:D005645"", ""OMIM:230000""], [""MESH:D010229""], [""MESH:D000712""], [""MESH:D013203""], [""MESH:D054853""], [""MESH:D010214"", ""OMIM:245000""], [""MESH:D052476""], [""MESH:D045826""], [""MESH:D000012"", ""OMIM:200100""], [""MESH:D018702""], [""MESH:D018292""], [""OMIM:212050""], [""MESH:D020814""], [""MESH:D023521""], [""MESH:D020371"", ""OMIM:169500"", ""OMIM:312080""], [""MESH:D000231""], [""MESH:D000169""], [""MESH:D012178""], [""MESH:D009165"", ""OMIM:209950""], [""MESH:C536004"", ""OMIM:604290""], [""MESH:C537979"", ""OMIM:613108""]]",0
