document_id,offsets,text,type,db_ids,split,deabbreviated_text,mention_id,limited_contextualized_mention
313733,"[[498, 511]]",C2 deficiency,['SpecificDisease'],['OMIM:217000'],train,C2 deficiency,313733.7,"circulating B lymphocytes, and subnormal T-cell functions. Neither antilymphocytic autoantibodies nor chromosomal abnormalities were found. Serum immunoglobulin levels were within normal limits in his parents and brother who were heterozygous for [ENTITY_START] C2 deficiency. [ENTITY_END] The patients lymphocytes were homozygous at the HLA-D locus but expressed an antigen different from DW2.."
3162536,"[[16, 34]]",muscular dystrophy,['DiseaseClass'],['MESH:D009136'],train,muscular dystrophy,3162536.1,Mild and severe [ENTITY_START] muscular dystrophy [ENTITY_END] associated with deletions in Xp21 of the human X chromosome. We have analysed over 300 patients suffering from Duchenne or Becker muscular dystrophy (DMD or BMD). Deletions have been characterised which
3162536,"[[146, 183]]",Duchenne or Becker muscular dystrophy,['CompositeMention'],"['MESH:D020388', 'MESH:C537666']",train,Duchenne or Becker muscular dystrophy,3162536.2,"Mild and severe muscular dystrophy associated with deletions in Xp21 of the human X chromosome. We have analysed over 300 patients suffering from [ENTITY_START] Duchenne or Becker muscular dystrophy [ENTITY_END] (DMD or BMD). Deletions have been characterised which encompass either the pERT87 (DXS164) locus only, the XJ1. 1 (DXS206) and HIP25 loci only, or all three loci. These loci"
3162536,"[[185, 188]]",DMD,['SpecificDisease'],['MESH:D020388'],train,DMD,3162536.3,"Mild and severe muscular dystrophy associated with deletions in Xp21 of the human X chromosome. We have analysed over 300 patients suffering from Duchenne or Becker muscular dystrophy [ENTITY_START] (DMD [ENTITY_END] or BMD). Deletions have been characterised which encompass either the pERT87 (DXS164) locus only, the XJ1. 1 (DXS206) and HIP25 loci only, or all three loci. These loci have been shown"
3162536,"[[192, 195]]",BMD,['SpecificDisease'],['MESH:C537666'],train,BMD,3162536.4,"Mild and severe muscular dystrophy associated with deletions in Xp21 of the human X chromosome. We have analysed over 300 patients suffering from Duchenne or Becker muscular dystrophy (DMD or [ENTITY_START] BMD). [ENTITY_END] Deletions have been characterised which encompass either the pERT87 (DXS164) locus only, the XJ1. 1 (DXS206) and HIP25 loci only, or all three loci. These loci have been shown to lie"
3162536,"[[392, 395]]",DMD,['Modifier'],['MESH:D020388'],train,DMD,3162536.5,"been characterised which encompass either the pERT87 (DXS164) locus only, the XJ1. 1 (DXS206) and HIP25 loci only, or all three loci. These loci have been shown to lie within the [ENTITY_START] DMD [ENTITY_END] region covering several hundred kilobases (kb) of DNA. One mildly affected BMD patient possesses a deletion of at least 110 kb including exons of the DMD gene. Other patients with similar"
3162536,"[[471, 474]]",BMD,['Modifier'],['MESH:C537666'],train,BMD,3162536.6,"1 (DXS206) and HIP25 loci only, or all three loci. These loci have been shown to lie within the DMD region covering several hundred kilobases (kb) of DNA. One mildly affected [ENTITY_START] BMD [ENTITY_END] patient possesses a deletion of at least 110 kb including exons of the DMD gene. Other patients with similar exon deletions, or smaller deletions, show the more severe phenotype typical of"
3162536,"[[546, 549]]",DMD,['Modifier'],['MESH:D020388'],train,DMD,3162536.7,"shown to lie within the DMD region covering several hundred kilobases (kb) of DNA. One mildly affected BMD patient possesses a deletion of at least 110 kb including exons of the [ENTITY_START] DMD [ENTITY_END] gene. Other patients with similar exon deletions, or smaller deletions, show the more severe phenotype typical of DMD. We conclude from these studies that the severity of the clinical phenotype cannot"
3162536,"[[664, 667]]",DMD,['SpecificDisease'],['MESH:D020388'],train,DMD,3162536.8,"patient possesses a deletion of at least 110 kb including exons of the DMD gene. Other patients with similar exon deletions, or smaller deletions, show the more severe phenotype typical of [ENTITY_START] DMD. [ENTITY_END] We conclude from these studies that the severity of the clinical phenotype cannot be explained on the basis of the size of the deletion. We discuss this in the context of"
3169738,"[[30, 68]]",Duchenne and Becker muscular dystrophy,['CompositeMention'],"['MESH:D020388', 'MESH:C537666']",train,Duchenne and Becker muscular dystrophy,3169738.1,"Patterns of exon deletions in [ENTITY_START] Duchenne and Becker muscular dystrophy. [ENTITY_END] A panel of patients with Duchenne and Becker muscular dystrophy (DMD and BMD) has been screened with the cDNA probes Cf56a and Cf23a, which detect exons in the central"
3169738,"[[95, 133]]",Duchenne and Becker muscular dystrophy,['CompositeMention'],"['MESH:D020388', 'MESH:C537666']",train,Duchenne and Becker muscular dystrophy,3169738.2,"Patterns of exon deletions in Duchenne and Becker muscular dystrophy. A panel of patients with [ENTITY_START] Duchenne and Becker muscular dystrophy [ENTITY_END] (DMD and BMD) has been screened with the cDNA probes Cf56a and Cf23a, which detect exons in the central part of the DMD gene. One or more exons were"
3169738,"[[135, 138]]",DMD,['SpecificDisease'],['MESH:D020388'],train,DMD,3169738.3,"Patterns of exon deletions in Duchenne and Becker muscular dystrophy. A panel of patients with Duchenne and Becker muscular dystrophy [ENTITY_START] (DMD [ENTITY_END] and BMD) has been screened with the cDNA probes Cf56a and Cf23a, which detect exons in the central part of the DMD gene. One or more exons were deleted in 60%"
3169738,"[[143, 146]]",BMD,['SpecificDisease'],['MESH:C537666'],train,BMD,3169738.4,"Patterns of exon deletions in Duchenne and Becker muscular dystrophy. A panel of patients with Duchenne and Becker muscular dystrophy (DMD and [ENTITY_START] BMD) [ENTITY_END] has been screened with the cDNA probes Cf56a and Cf23a, which detect exons in the central part of the DMD gene. One or more exons were deleted in 60% of patients."
3169738,"[[250, 253]]",DMD,['Modifier'],['MESH:D020388'],train,DMD,3169738.5,"panel of patients with Duchenne and Becker muscular dystrophy (DMD and BMD) has been screened with the cDNA probes Cf56a and Cf23a, which detect exons in the central part of the [ENTITY_START] DMD [ENTITY_END] gene. One or more exons were deleted in 60% of patients. The deletions were mapped and prove to be heterogeneous in size and extent, particularly in DMD. Deletions specific to DMD"
3169738,"[[403, 406]]",DMD,['SpecificDisease'],['MESH:D020388'],train,DMD,3169738.6,"central part of the DMD gene. One or more exons were deleted in 60% of patients. The deletions were mapped and prove to be heterogeneous in size and extent, particularly in [ENTITY_START] DMD. [ENTITY_END] Deletions specific to DMD and to BMD are described. Half of all BMD patients have a deletion of one particular small group of exons; smaller deletions within this same group produce"
3169738,"[[430, 433]]",DMD,['SpecificDisease'],['MESH:D020388'],train,DMD,3169738.7,"DMD gene. One or more exons were deleted in 60% of patients. The deletions were mapped and prove to be heterogeneous in size and extent, particularly in DMD. Deletions specific to [ENTITY_START] DMD [ENTITY_END] and to BMD are described. Half of all BMD patients have a deletion of one particular small group of exons; smaller deletions within this same group produce the more severe DMD.."
3169738,"[[441, 444]]",BMD,['SpecificDisease'],['MESH:C537666'],train,BMD,3169738.8,"or more exons were deleted in 60% of patients. The deletions were mapped and prove to be heterogeneous in size and extent, particularly in DMD. Deletions specific to DMD and to [ENTITY_START] BMD [ENTITY_END] are described. Half of all BMD patients have a deletion of one particular small group of exons; smaller deletions within this same group produce the more severe DMD.."
3169738,"[[472, 475]]",BMD,['Modifier'],['MESH:C537666'],train,BMD,3169738.9,"60% of patients. The deletions were mapped and prove to be heterogeneous in size and extent, particularly in DMD. Deletions specific to DMD and to BMD are described. Half of all [ENTITY_START] BMD [ENTITY_END] patients have a deletion of one particular small group of exons; smaller deletions within this same group produce the more severe DMD.."
3169738,"[[606, 609]]",DMD,['SpecificDisease'],['MESH:D020388'],train,DMD,3169738.10,DMD and to BMD are described. Half of all BMD patients have a deletion of one particular small group of exons; smaller deletions within this same group produce the more severe [ENTITY_START] DMD.. [ENTITY_END]
318684,"[[0, 58]]",Hereditary deficiency of the third component of complement,['SpecificDisease'],['OMIM:613779'],train,Hereditary deficiency of the third component of complement,318684.1,"[ENTITY_START] Hereditary deficiency of the third component of complement [ENTITY_END] in a child with fever, skin rash, and arthralgias: response to transfusion of whole blood. A previously well 34-month-old male presenting with fever, skin rash, and arthralgias was"
318684,"[[75, 80]]",fever,['DiseaseClass'],['MESH:D005334'],train,fever,318684.2,"Hereditary deficiency of the third component of complement in a child with [ENTITY_START] fever, [ENTITY_END] skin rash, and arthralgias: response to transfusion of whole blood. A previously well 34-month-old male presenting with fever, skin rash, and arthralgias was found to lack C3 by immunochemical (undetectable) and"
318684,"[[82, 91]]",skin rash,['DiseaseClass'],['MESH:D005076'],train,skin rash,318684.3,"Hereditary deficiency of the third component of complement in a child with fever, [ENTITY_START] skin rash, [ENTITY_END] and arthralgias: response to transfusion of whole blood. A previously well 34-month-old male presenting with fever, skin rash, and arthralgias was found to lack C3 by immunochemical (undetectable) and hemolytic (1%"
318684,"[[97, 108]]",arthralgias,['DiseaseClass'],['MESH:D018771'],train,arthralgias,318684.4,"Hereditary deficiency of the third component of complement in a child with fever, skin rash, and [ENTITY_START] arthralgias: [ENTITY_END] response to transfusion of whole blood. A previously well 34-month-old male presenting with fever, skin rash, and arthralgias was found to lack C3 by immunochemical (undetectable) and hemolytic (1% normal) assays."
318684,"[[202, 207]]",fever,['DiseaseClass'],['MESH:D005334'],train,fever,318684.5,"Hereditary deficiency of the third component of complement in a child with fever, skin rash, and arthralgias: response to transfusion of whole blood. A previously well 34-month-old male presenting with [ENTITY_START] fever, [ENTITY_END] skin rash, and arthralgias was found to lack C3 by immunochemical (undetectable) and hemolytic (1% normal) assays. No infectious agent could be demonstrated. Protein levels of Clq. C4, C5, properdin, and"
318684,"[[209, 218]]",skin rash,['DiseaseClass'],['MESH:D005076'],train,skin rash,318684.6,"Hereditary deficiency of the third component of complement in a child with fever, skin rash, and arthralgias: response to transfusion of whole blood. A previously well 34-month-old male presenting with fever, [ENTITY_START] skin rash, [ENTITY_END] and arthralgias was found to lack C3 by immunochemical (undetectable) and hemolytic (1% normal) assays. No infectious agent could be demonstrated. Protein levels of Clq. C4, C5, properdin, and C3b-INA and"
318684,"[[224, 235]]",arthralgias,['DiseaseClass'],['MESH:D018771'],train,arthralgias,318684.7,"the third component of complement in a child with fever, skin rash, and arthralgias: response to transfusion of whole blood. A previously well 34-month-old male presenting with fever, skin rash, and [ENTITY_START] arthralgias [ENTITY_END] was found to lack C3 by immunochemical (undetectable) and hemolytic (1% normal) assays. No infectious agent could be demonstrated. Protein levels of Clq. C4, C5, properdin, and C3b-INA and hemolytic activities"
318684,"[[1280, 1289]]",skin rash,['DiseaseClass'],['MESH:D005076'],train,skin rash,318684.8,"in transitory elevation of the C3 level to 25 mg/dl with a fall-off (approximately 2 1/2% per hour) to undetectable levels by 69 hours; it was followed by disappearance of the [ENTITY_START] skin rash [ENTITY_END] and arthralgias and return to normal of the previously elevated temperature and CRP levels. C3 levels in family members (seven of 24 half-normal), lack of anti-C3 activity, normal C3b-INA levels and"
318684,"[[1294, 1305]]",arthralgias,['DiseaseClass'],['MESH:D018771'],train,arthralgias,318684.9,"of the C3 level to 25 mg/dl with a fall-off (approximately 2 1/2% per hour) to undetectable levels by 69 hours; it was followed by disappearance of the skin rash and [ENTITY_START] arthralgias [ENTITY_END] and return to normal of the previously elevated temperature and CRP levels. C3 levels in family members (seven of 24 half-normal), lack of anti-C3 activity, normal C3b-INA levels and a normal"
318684,"[[1618, 1643]]",decreased synthesis of C3,['DiseaseClass'],['OMIM:613779'],train,decreased synthesis of C3,318684.10,"of 24 half-normal), lack of anti-C3 activity, normal C3b-INA levels and a normal rate of catabolism of transfused C3 indicated that the deficiency was inherited with autosomal codominance and involved [ENTITY_START] decreased synthesis of C3. [ENTITY_END] Thus, this child is a unique individual with inherited C3 deficiency presenting with absence of repeated infections, whose symptoms of fever, skin rash, and arthralgia were abated by whole blood"
318684,"[[1690, 1713]]",inherited C3 deficiency,['SpecificDisease'],['OMIM:613779'],train,inherited C3 deficiency,318684.11,"normal rate of catabolism of transfused C3 indicated that the deficiency was inherited with autosomal codominance and involved decreased synthesis of C3. Thus, this child is a unique individual with [ENTITY_START] inherited C3 deficiency [ENTITY_END] presenting with absence of repeated infections, whose symptoms of fever, skin rash, and arthralgia were abated by whole blood transfusion.."
318684,"[[1780, 1785]]",fever,['DiseaseClass'],['MESH:D005334'],train,fever,318684.12,"was inherited with autosomal codominance and involved decreased synthesis of C3. Thus, this child is a unique individual with inherited C3 deficiency presenting with absence of repeated infections, whose symptoms of [ENTITY_START] fever, [ENTITY_END] skin rash, and arthralgia were abated by whole blood transfusion.."
318684,"[[1787, 1796]]",skin rash,['DiseaseClass'],['MESH:D005076'],train,skin rash,318684.13,"inherited with autosomal codominance and involved decreased synthesis of C3. Thus, this child is a unique individual with inherited C3 deficiency presenting with absence of repeated infections, whose symptoms of fever, [ENTITY_START] skin rash, [ENTITY_END] and arthralgia were abated by whole blood transfusion.."
318684,"[[1802, 1812]]",arthralgia,['DiseaseClass'],['MESH:D018771'],train,arthralgia,318684.14,"codominance and involved decreased synthesis of C3. Thus, this child is a unique individual with inherited C3 deficiency presenting with absence of repeated infections, whose symptoms of fever, skin rash, and [ENTITY_START] arthralgia [ENTITY_END] were abated by whole blood transfusion.."
3198117,"[[218, 235]]",enzyme deficiency,['DiseaseClass'],['MESH:D008661'],train,enzyme deficiency,3198117.1,"Glucose-6-phosphate dehydrogenase variants and their frequency in Guangdong, China. Erythrocyte glucose-6-phosphate dehydrogenase (G6PD) was characterized in blood samples obtained from 97 randomly selected males with [ENTITY_START] enzyme deficiency [ENTITY_END] from various regions of Guangdong Province, China. Nine new variants (Gd Kaiping, Gd Boluo, Gd Huiyang, Gd Gaomin, Gd Qing-Baijiang, Gd Gaozhou, Gd Huazhou, Gd Nanhai, and Gd Guangzhou) were identified."
3198117,"[[687, 702]]",G6PD deficiency,['SpecificDisease'],['MESH:D005955'],train,G6PD deficiency,3198117.2,"Gd Kaiping, Gd Taiwan-Hakka, Gd Haad Yai, Gd Haad Yai-like and Gd Huiyang occurred most frequently. The frequency of each variant was calculated. The results demonstrated that the genetic heterogeneity of [ENTITY_START] G6PD deficiency [ENTITY_END] was high in this area.."
3258663,"[[45, 59]]",von Willebrand,['Modifier'],['MESH:D014842'],train,von Willebrand,3258663.1,Homozygous and heterozygous deletions of the [ENTITY_START] von Willebrand [ENTITY_END] factor gene in patients and carriers of severe von Willebrand disease. Severe von Willebrand disease is characterized by undetectable or trace quantities of von Willebrand factor in plasma and tissue stores.
3258663,"[[100, 129]]",severe von Willebrand disease,['SpecificDisease'],['MESH:D056729'],train,severe von Willebrand disease,3258663.2,Homozygous and heterozygous deletions of the von Willebrand factor gene in patients and carriers of [ENTITY_START] severe von Willebrand disease. [ENTITY_END] Severe von Willebrand disease is characterized by undetectable or trace quantities of von Willebrand factor in plasma and tissue stores. We have studied the genomic DNA of 10 affected individuals
3258663,"[[131, 160]]",Severe von Willebrand disease,['SpecificDisease'],['MESH:D056729'],train,Severe von Willebrand disease,3258663.3,Homozygous and heterozygous deletions of the von Willebrand factor gene in patients and carriers of severe von Willebrand disease. [ENTITY_START] Severe von Willebrand disease [ENTITY_END] is characterized by undetectable or trace quantities of von Willebrand factor in plasma and tissue stores. We have studied the genomic DNA of 10 affected individuals from six families with
3258663,"[[217, 231]]",von Willebrand,['Modifier'],['MESH:D014842'],train,von Willebrand,3258663.4,Homozygous and heterozygous deletions of the von Willebrand factor gene in patients and carriers of severe von Willebrand disease. Severe von Willebrand disease is characterized by undetectable or trace quantities of [ENTITY_START] von Willebrand [ENTITY_END] factor in plasma and tissue stores. We have studied the genomic DNA of 10 affected individuals from six families with this disorder using probes from the 5 and 3 ends of
3258663,"[[1152, 1171]]",genetic abnormality,['DiseaseClass'],['MESH:D030342'],train,genetic abnormality,3258663.5,"group was comprised of a family in which there was a complete heterozygous deletion of the vWF gene in the proband and one asymptomatic parent, suggesting that a different type of [ENTITY_START] genetic abnormality [ENTITY_END] was inherited from the other parent. Thus, the patient appeared to be doubly heterozygous for interacting genetic abnormalities affecting vWF expression. In the third group, no gene deletions could be detected."
3258663,"[[1278, 1299]]",genetic abnormalities,['DiseaseClass'],['MESH:D030342'],train,genetic abnormalities,3258663.6,"in the proband and one asymptomatic parent, suggesting that a different type of genetic abnormality was inherited from the other parent. Thus, the patient appeared to be doubly heterozygous for interacting [ENTITY_START] genetic abnormalities [ENTITY_END] affecting vWF expression. In the third group, no gene deletions could be detected. Alloantibodies developed only in the kindred with homozygous deletions. These techniques should prove useful in identifying carriers of"
3258663,"[[1519, 1548]]",severe von Willebrand disease,['SpecificDisease'],['MESH:D056729'],train,severe von Willebrand disease,3258663.7,"vWF expression. In the third group, no gene deletions could be detected. Alloantibodies developed only in the kindred with homozygous deletions. These techniques should prove useful in identifying carriers of [ENTITY_START] severe von Willebrand disease [ENTITY_END] and also in defining patients predictably at risk of developing alloantibodies to vWF."
3343337,"[[0, 24]]",Sjogren-Larsson syndrome,['SpecificDisease'],['MESH:D016111'],train,Sjogren-Larsson syndrome,3343337.1,"[ENTITY_START] Sjogren-Larsson syndrome. [ENTITY_END] Impaired fatty alcohol oxidation in cultured fibroblasts due to deficient fatty alcohol:nicotinamide adenine dinucleotide oxidoreductase activity. Lipid metabolism was studied in cultured skin fibroblasts from patients with the inherited disorder, Sjogren-Larsson"
3343337,"[[254, 272]]",inherited disorder,['DiseaseClass'],['MESH:D030342'],train,inherited disorder,3343337.2,"Sjogren-Larsson syndrome. Impaired fatty alcohol oxidation in cultured fibroblasts due to deficient fatty alcohol:nicotinamide adenine dinucleotide oxidoreductase activity. Lipid metabolism was studied in cultured skin fibroblasts from patients with the [ENTITY_START] inherited disorder, [ENTITY_END] Sjogren-Larsson syndrome (SLS). Intact SLS fibroblasts incubated in the presence of [1-14C] palmitate accumulated more radioactive hexadecanol than did normal cells, whereas incorporation of radioactivity into other cellular lipids was unaltered."
3343337,"[[274, 298]]",Sjogren-Larsson syndrome,['SpecificDisease'],['MESH:D016111'],train,Sjogren-Larsson syndrome,3343337.3,"syndrome. Impaired fatty alcohol oxidation in cultured fibroblasts due to deficient fatty alcohol:nicotinamide adenine dinucleotide oxidoreductase activity. Lipid metabolism was studied in cultured skin fibroblasts from patients with the inherited disorder, [ENTITY_START] Sjogren-Larsson syndrome [ENTITY_END] (SLS). Intact SLS fibroblasts incubated in the presence of [1-14C] palmitate accumulated more radioactive hexadecanol than did normal cells, whereas incorporation of radioactivity into other cellular lipids was unaltered. The hexadecanol"
3343337,"[[300, 303]]",SLS,['SpecificDisease'],['MESH:D016111'],train,Sjogren-Larsson syndrome,3343337.4,"fatty alcohol oxidation in cultured fibroblasts due to deficient fatty alcohol:nicotinamide adenine dinucleotide oxidoreductase activity. Lipid metabolism was studied in cultured skin fibroblasts from patients with the inherited disorder, Sjogren-Larsson syndrome [ENTITY_START] (SLS). [ENTITY_END] Intact SLS fibroblasts incubated in the presence of [1-14C] palmitate accumulated more radioactive hexadecanol than did normal cells, whereas incorporation of radioactivity into other cellular lipids was unaltered. The hexadecanol content"
3343337,"[[313, 316]]",SLS,['Modifier'],['MESH:D016111'],train,Sjogren-Larsson syndrome,3343337.5,"oxidation in cultured fibroblasts due to deficient fatty alcohol:nicotinamide adenine dinucleotide oxidoreductase activity. Lipid metabolism was studied in cultured skin fibroblasts from patients with the inherited disorder, Sjogren-Larsson syndrome (SLS). Intact [ENTITY_START] SLS [ENTITY_END] fibroblasts incubated in the presence of [1-14C] palmitate accumulated more radioactive hexadecanol than did normal cells, whereas incorporation of radioactivity into other cellular lipids was unaltered. The hexadecanol content of SLS"
3343337,"[[548, 551]]",SLS,['Modifier'],['MESH:D016111'],train,Sjogren-Larsson syndrome,3343337.6,"SLS fibroblasts incubated in the presence of [1-14C] palmitate accumulated more radioactive hexadecanol than did normal cells, whereas incorporation of radioactivity into other cellular lipids was unaltered. The hexadecanol content of [ENTITY_START] SLS [ENTITY_END] fibroblasts was abnormally elevated. Hexadecanol accumulation was not due to increased fatty alcohol synthesis nor its deficient utilization for glycerol ether synthesis. The half-life of intracellular hexadecanol loaded into SLS fibroblasts"
3343337,"[[778, 781]]",SLS,['Modifier'],['MESH:D016111'],train,Sjogren-Larsson syndrome,3343337.7,"of SLS fibroblasts was abnormally elevated. Hexadecanol accumulation was not due to increased fatty alcohol synthesis nor its deficient utilization for glycerol ether synthesis. The half-life of intracellular hexadecanol loaded into [ENTITY_START] SLS [ENTITY_END] fibroblasts was increased (70 min) compared with normal (15 min), and intact SLS fibroblasts showed impaired oxidation of [14C] -hexadecanol to fatty acid. Fatty alcohol NAD + oxidoreductase, the enzyme catalyzing"
3343337,"[[859, 862]]",SLS,['Modifier'],['MESH:D016111'],train,Sjogren-Larsson syndrome,3343337.8,"fatty alcohol synthesis nor its deficient utilization for glycerol ether synthesis. The half-life of intracellular hexadecanol loaded into SLS fibroblasts was increased (70 min) compared with normal (15 min), and intact [ENTITY_START] SLS [ENTITY_END] fibroblasts showed impaired oxidation of [14C] -hexadecanol to fatty acid. Fatty alcohol NAD + oxidoreductase, the enzyme catalyzing this reaction, was deficient in SLS fibroblasts. Mean total activity in SLS fibroblasts"
3343337,"[[1029, 1032]]",SLS,['Modifier'],['MESH:D016111'],train,Sjogren-Larsson syndrome,3343337.9,"[ENTITY_START] SLS fibroblasts. Mean total activity in SLS fibroblasts (n = 5) was 13% of that in normal fibroblasts, and palmitoyl CoA-inhibitable activity was 1% of normal. Fibroblasts from two obligate SLS heterozygotes had enzyme activities intermediate between that in normal fibroblasts and individuals with SLS. These results suggest that the primary defect in SLS is deficiency of fatty alcohol NAD + oxidoreductase. SLS represents the first inherited disorder in man associated with an isolated abnormality in fatty alcohol metabolism.. [ENTITY_END]"
3343337,"[[1069, 1072]]",SLS,['Modifier'],['MESH:D016111'],train,Sjogren-Larsson syndrome,3343337.10,"[ENTITY_START] SLS fibroblasts (n = 5) was 13% of that in normal fibroblasts, and palmitoyl CoA-inhibitable activity was 1% of normal. Fibroblasts from two obligate SLS heterozygotes had enzyme activities intermediate between that in normal fibroblasts and individuals with SLS. These results suggest that the primary defect in SLS is deficiency of fatty alcohol NAD + oxidoreductase. SLS represents the first inherited disorder in man associated with an isolated abnormality in fatty alcohol metabolism.. [ENTITY_END]"
3343337,"[[1219, 1222]]",SLS,['Modifier'],['MESH:D016111'],train,Sjogren-Larsson syndrome,3343337.11,1% of normal. Fibroblasts from two obligate [ENTITY_START] SLS heterozygotes had enzyme activities intermediate between that in normal fibroblasts and individuals with SLS. These results suggest that the primary defect in SLS is deficiency of fatty alcohol NAD + oxidoreductase. SLS represents the first inherited disorder in man associated with an isolated abnormality in fatty alcohol metabolism.. [ENTITY_END]
3343337,"[[1328, 1331]]",SLS,['SpecificDisease'],['MESH:D016111'],train,Sjogren-Larsson syndrome,3343337.12,"of that in normal fibroblasts, and palmitoyl CoA-inhibitable activity was 1% of normal. Fibroblasts from two obligate SLS heterozygotes had enzyme activities intermediate between that in normal fibroblasts and individuals with [ENTITY_START] SLS. [ENTITY_END] These results suggest that the primary defect in SLS is deficiency of fatty alcohol NAD + oxidoreductase. SLS represents the first inherited disorder in man associated with an isolated abnormality in"
3343337,"[[1382, 1385]]",SLS,['SpecificDisease'],['MESH:D016111'],train,Sjogren-Larsson syndrome,3343337.13,activities intermediate between that in normal fibroblasts and individuals with SLS. These results suggest that the primary defect in [ENTITY_START] SLS is deficiency of fatty alcohol NAD + oxidoreductase. SLS represents the first inherited disorder in man associated with an isolated abnormality in fatty alcohol metabolism.. [ENTITY_END]
3343337,"[[1389, 1438]]",deficiency of fatty alcohol  NAD + oxidoreductase,['SpecificDisease'],['MESH:D016111'],train,deficiency of fatty alcohol  NAD + oxidoreductase,3343337.14,intermediate between that in normal fibroblasts and individuals with SLS. These results suggest that the primary defect in SLS is [ENTITY_START] deficiency of fatty alcohol NAD + oxidoreductase. SLS represents the first inherited disorder in man associated with an isolated abnormality in fatty alcohol metabolism.. [ENTITY_END]
3343337,"[[1440, 1443]]",SLS,['SpecificDisease'],['MESH:D016111'],train,Sjogren-Larsson syndrome,3343337.15,heterozygotes had enzyme activities intermediate between that in normal fibroblasts and individuals with SLS. These results suggest that the primary defect in SLS is deficiency of fatty alcohol NAD + oxidoreductase. [ENTITY_START] SLS represents [ENTITY_END] the first inherited disorder in man associated with an isolated abnormality in fatty alcohol metabolism..
3343337,"[[1465, 1483]]",inherited disorder,['DiseaseClass'],['MESH:D030342'],train,inherited disorder,3343337.16,between that in normal fibroblasts and individuals with SLS. These results suggest that the primary defect in SLS is deficiency of fatty alcohol NAD + oxidoreductase. SLS represents the first [ENTITY_START] inherited disorder in [ENTITY_END] man associated with an isolated abnormality in fatty alcohol metabolism..
3343337,"[[1519, 1558]]",abnormality in fatty alcohol metabolism,['DiseaseClass'],['MESH:D005235'],train,abnormality in fatty alcohol metabolism,3343337.17,These results suggest that the primary defect in SLS is deficiency of fatty alcohol NAD + oxidoreductase. SLS represents the first inherited disorder in man associated with an isolated [ENTITY_START] abnormality in fatty alcohol metabolism.. [ENTITY_END]
3346017,"[[22, 49]]",Duchenne muscular dystrophy,['SpecificDisease'],['MESH:D020388'],train,Duchenne muscular dystrophy,3346017.1,Germinal mosaicism in [ENTITY_START] Duchenne muscular dystrophy. [ENTITY_END] We have identified a Duchenne muscular dystrophy (DMD) pedigree where the disease is associated with a molecular deletion within the DMD locus. We have examined the meiotic segregation products of
3346017,"[[72, 99]]",Duchenne muscular dystrophy,['Modifier'],['MESH:D020388'],train,Duchenne muscular dystrophy,3346017.2,Germinal mosaicism in Duchenne muscular dystrophy. We have identified a [ENTITY_START] Duchenne muscular dystrophy [ENTITY_END] (DMD) pedigree where the disease is associated with a molecular deletion within the DMD locus. We have examined the meiotic segregation products of the common female ancestor using marker restriction
3346017,"[[101, 104]]",DMD,['Modifier'],['MESH:D020388'],train,Duchenne muscular dystrophy,3346017.3,Germinal mosaicism in Duchenne muscular dystrophy. We have identified a Duchenne muscular dystrophy [ENTITY_START] (DMD) [ENTITY_END] pedigree where the disease is associated with a molecular deletion within the DMD locus. We have examined the meiotic segregation products of the common female ancestor using marker restriction fragment length
3346017,"[[184, 187]]",DMD,['Modifier'],['MESH:D020388'],train,Duchenne muscular dystrophy,3346017.4,Germinal mosaicism in Duchenne muscular dystrophy. We have identified a Duchenne muscular dystrophy (DMD) pedigree where the disease is associated with a molecular deletion within the [ENTITY_START] DMD [ENTITY_END] locus. We have examined the meiotic segregation products of the common female ancestor using marker restriction fragment length polymorphisms (RFLPs) detected by probes that lie within this deletion. These studies show
3346018,"[[16, 19]]",DMD,['Modifier'],['MESH:D020388'],train,Duchenne muscular dystrophy,3346018.1,Nebulin seen in [ENTITY_START] DMD [ENTITY_END] males including one patient with a large DNA deletion encompassing the DMD gene. The presence of nebulin in a muscle specimen from a patient with Duchenne muscular dystrophy (DMD) due to
3346018,"[[91, 94]]",DMD,['Modifier'],['MESH:D020388'],train,Duchenne muscular dystrophy,3346018.2,Nebulin seen in DMD males including one patient with a large DNA deletion encompassing the [ENTITY_START] DMD [ENTITY_END] gene. The presence of nebulin in a muscle specimen from a patient with Duchenne muscular dystrophy (DMD) due to a large deletion precludes the possibility that this protein is the DMD
3346018,"[[166, 193]]",Duchenne muscular dystrophy,['SpecificDisease'],['MESH:D020388'],train,Duchenne muscular dystrophy,3346018.3,Nebulin seen in DMD males including one patient with a large DNA deletion encompassing the DMD gene. The presence of nebulin in a muscle specimen from a patient with [ENTITY_START] Duchenne muscular dystrophy [ENTITY_END] (DMD) due to a large deletion precludes the possibility that this protein is the DMD gene product..
3346018,"[[195, 198]]",DMD,['SpecificDisease'],['MESH:D020388'],train,Duchenne muscular dystrophy,3346018.4,seen in DMD males including one patient with a large DNA deletion encompassing the DMD gene. The presence of nebulin in a muscle specimen from a patient with Duchenne muscular dystrophy [ENTITY_START] (DMD) [ENTITY_END] due to a large deletion precludes the possibility that this protein is the DMD gene product..
