document_id,offsets,text,deabbreviated_text,db_ids,mention_id,joined_offsets,sapbert_candidates,sapbert_hit_index
9689113,"[[353, 367]]",von Willebrand,von Willebrand,['MESH:D014842'],9689113.6,"353,367","[[""MESH:D014842""], [""MESH:C536458""], [""OMIM:177820""], [""MESH:D056725""], [""OMIM:193400""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9689113,"[[769, 779]]",thrombosis,thrombosis,['MESH:D013927'],9689113.7,"769,779","[[""MESH:D013927""], [""MESH:D013923""], [""MESH:D020246""], [""MESH:D016769""], [""MESH:D019851""], [""OMIM:188050""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9689113,"[[835, 850]]",vascular injury,vascular injury,['MESH:D057772'],9689113.8,"835,850","[[""MESH:D057772""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9689113,"[[1085, 1107]]",von Willebrand disease,von Willebrand disease,['MESH:D014842'],9689113.9,"1085,1107","[[""MESH:D014842""], [""MESH:D056725""], [""OMIM:193400""], [""MESH:C536458""], [""OMIM:177820""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9700175,"[[36, 61]]",hereditary ovarian cancer,hereditary ovarian cancer,['MESH:D061325'],9700175.1,"36,61","[[""MESH:D010051""], [""OMIM:167000""], [""OMIM:607893""], [""OMIM:604370""], [""MESH:D061325""], [""OMIM:612555""], [""OMIM:613399""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",4
9700175,"[[63, 88]]",Hereditary Ovarian Cancer,Hereditary Ovarian Cancer,['MESH:D061325'],9700175.2,"63,88","[[""MESH:D010051""], [""OMIM:167000""], [""OMIM:607893""], [""OMIM:604370""], [""MESH:D061325""], [""OMIM:612555""], [""OMIM:613399""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",4
9700175,"[[211, 225]]",ovarian cancer,ovarian cancer,['MESH:D010051'],9700175.3,"211,225","[[""MESH:D010051""], [""OMIM:167000""], [""OMIM:607893""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9700175,"[[263, 277]]",ovarian cancer,ovarian cancer,['MESH:D010051'],9700175.4,"263,277","[[""MESH:D010051""], [""OMIM:167000""], [""OMIM:607893""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9700175,"[[344, 378]]",hereditary forms of ovarian cancer,hereditary forms of ovarian cancer,['MESH:D061325'],9700175.5,"344,378","[[""MESH:D010051""], [""OMIM:167000""], [""OMIM:607893""], [""OMIM:604370""], [""MESH:D061325""], [""OMIM:612555""], [""OMIM:613399""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",4
9700175,"[[416, 441]]",hereditary ovarian cancer,hereditary ovarian cancer,['MESH:D061325'],9700175.6,"416,441","[[""MESH:D010051""], [""OMIM:167000""], [""OMIM:607893""], [""OMIM:604370""], [""MESH:D061325""], [""OMIM:612555""], [""OMIM:613399""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",4
9700175,"[[925, 939]]",ovarian cancer,ovarian cancer,['MESH:D010051'],9700175.7,"925,939","[[""MESH:D010051""], [""OMIM:167000""], [""OMIM:607893""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9700175,"[[1244, 1258]]",ovarian cancer,ovarian cancer,['MESH:D010051'],9700175.8,"1244,1258","[[""MESH:D010051""], [""OMIM:167000""], [""OMIM:607893""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9700175,"[[1528, 1542]]",ovarian cancer,ovarian cancer,['MESH:D010051'],9700175.9,"1528,1542","[[""MESH:D010051""], [""OMIM:167000""], [""OMIM:607893""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9702690,"[[23, 43]]",adrenoleukodystrophy,adrenoleukodystrophy,['MESH:D000326'],9702690.1,"23,43","[[""MESH:D000326""], [""OMIM:300100""], [""MESH:D052919""], [""OMIM:601539""], [""MESH:D018901""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9702690,"[[163, 183]]",adrenoleukodystrophy,adrenoleukodystrophy,['MESH:D000326'],9702690.2,"163,183","[[""MESH:D000326""], [""OMIM:300100""], [""MESH:D052919""], [""OMIM:601539""], [""MESH:D018901""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9702690,"[[185, 188]]",ALD,adrenoleukodystrophy,['MESH:D000326'],9702690.3,"185,188","[[""MESH:D000326""], [""OMIM:300100""], [""MESH:D052919""], [""OMIM:601539""], [""MESH:D018901""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9702690,"[[242, 245]]",ALD,adrenoleukodystrophy,['MESH:D000326'],9702690.4,"242,245","[[""MESH:D000326""], [""OMIM:300100""], [""MESH:D052919""], [""OMIM:601539""], [""MESH:D018901""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9702690,"[[511, 514]]",ALD,adrenoleukodystrophy,['MESH:D000326'],9702690.5,"511,514","[[""MESH:D000326""], [""OMIM:300100""], [""MESH:D052919""], [""OMIM:601539""], [""MESH:D018901""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9702690,"[[703, 721]]",Alzheimers disease,Alzheimers disease,['MESH:D000544'],9702690.6,"703,721","[[""MESH:D000544""], [""OMIM:104300""], [""MESH:C536594""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9702690,"[[723, 725]]",AD,Alzheimers disease,['MESH:D000544'],9702690.7,"723,725","[[""MESH:D000544""], [""OMIM:104300""], [""MESH:C536594""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9702690,"[[1194, 1197]]",ALD,adrenoleukodystrophy,['MESH:D000326'],9702690.10,"1194,1197","[[""MESH:D000326""], [""OMIM:300100""], [""MESH:D052919""], [""OMIM:601539""], [""MESH:D018901""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9702690,"[[1407, 1410]]",ALD,adrenoleukodystrophy,['MESH:D000326'],9702690.11,"1407,1410","[[""MESH:D000326""], [""OMIM:300100""], [""MESH:D052919""], [""OMIM:601539""], [""MESH:D018901""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9702690,"[[1678, 1699]]",neuronal degeneration,neuronal degeneration,['MESH:D009410'],9702690.13,"1678,1699","[[""MESH:D009410""], [""MESH:D014855""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9702690,"[[1703, 1706]]",ALD,adrenoleukodystrophy,['MESH:D000326'],9702690.14,"1703,1706","[[""MESH:D000326""], [""OMIM:300100""], [""MESH:D052919""], [""OMIM:601539""], [""MESH:D018901""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9703418,"[[87, 111]]",complement C9 deficiency,complement C9 deficiency,['OMIM:613825'],9703418.1,"87,111","[[""MESH:C565165""], [""OMIM:613825""], [""OMIM:613790""], [""MESH:C565166""], [""OMIM:613789""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",1
9703418,"[[113, 166]]",Deficiency of the ninth component of human complement,Deficiency of the ninth component of human complement,['OMIM:613825'],9703418.2,"113,166","[[""MESH:C565165""], [""OMIM:613825""], [""OMIM:615573""], [""MESH:C567355""], [""OMIM:612300""], [""MESH:C565169""], [""OMIM:613779""], [""MESH:C572568""], [""OMIM:610984""], [""OMIM:613790""], [""MESH:C565166""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",1
9703418,"[[191, 212]]",complement deficiency,complement deficiency,['MESH:D007153'],9703418.3,"191,212","[[""MESH:D000081208""], [""MESH:C537005""], [""OMIM:609536""], [""MESH:D003677""], [""MESH:C572568""], [""OMIM:610984""], [""MESH:D007153""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",6
9703418,"[[288, 301]]",C9 deficiency,C9 deficiency,['OMIM:613825'],9703418.4,"288,301","[[""MESH:C565165""], [""OMIM:613825""], [""MESH:C565166""], [""OMIM:613790""], [""OMIM:613789""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",1
9703418,"[[319, 331]]",C9-deficient,C9-deficient,['OMIM:613825'],9703418.5,"319,331","[[""MESH:C565165""], [""OMIM:613825""], [""MESH:C565166""], [""OMIM:613790""], [""OMIM:613789""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",1
9703418,"[[363, 387]]",meningococcal meningitis,meningococcal meningitis,['MESH:D008585'],9703418.6,"363,387","[[""MESH:D008585""], [""MESH:D008589""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9703418,"[[517, 529]]",C9-deficient,C9-deficient,['OMIM:613825'],9703418.7,"517,529","[[""MESH:C565165""], [""OMIM:613825""], [""MESH:C565166""], [""OMIM:613790""], [""OMIM:613789""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",1
9703418,"[[882, 895]]",C9 deficiency,C9 deficiency,['OMIM:613825'],9703418.8,"882,895","[[""MESH:C565165""], [""OMIM:613825""], [""MESH:C565166""], [""OMIM:613790""], [""OMIM:613789""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",1
9703501,"[[77, 102]]",breast and ovarian cancer,breast and ovarian cancer,['MESH:D061325'],9703501.1,"77,102","[[""MESH:D061325""], [""MESH:D001943""], [""OMIM:114480""], [""OMIM:604370""], [""OMIM:613399""], [""OMIM:612555""], [""MESH:C562840""], [""MESH:D010051""], [""OMIM:167000""], [""OMIM:607893""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9703501,"[[463, 481]]",deficient in BRCA1,deficient in BRCA1,['OMIM:604370'],9703501.2,"463,481","[[""OMIM:604370""], [""MESH:C562840""], [""MESH:C566178""], [""MESH:C565336""], [""OMIM:613399""], [""OMIM:612555""], [""MESH:D061325""], [""MESH:C536192""], [""OMIM:229200""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9705283,"[[425, 433]]",aniridia,aniridia,['MESH:D015783'],9705283.1,"425,433","[[""MESH:D015783""], [""OMIM:106210""], [""OMIM:617141""], [""OMIM:617142""], [""MESH:C536372""], [""MESH:C566280""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9705283,"[[435, 449]]",Peters anomaly,Peters anomaly,['MESH:C537884'],9705283.2,"435,449","[[""MESH:C537884""], [""OMIM:604229""], [""MESH:C537617""], [""OMIM:261540""], [""MESH:C537885""], [""MESH:C537775""], [""OMIM:107250""], [""OMIM:269400""], [""OMIM:617315""], [""OMIM:617319""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9705283,"[[451, 479]]",autosomal dominant keratitis,autosomal dominant keratitis,['MESH:C537022'],9705283.3,"451,479","[[""MESH:C537022""], [""OMIM:148190""], [""MESH:C563650""], [""MESH:C563649""], [""OMIM:148300""], [""MESH:C531719""], [""MESH:D015823""], [""MESH:D003320""], [""MESH:D007635""], [""MESH:C563827""], [""OMIM:608932""], [""MESH:C536156""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
9705283,"[[485, 510]]",familial foveal dysplasia,familial foveal dysplasia,['OMIM:136520'],9705283.4,"485,510","[[""MESH:C537858""], [""OMIM:136520""], [""MESH:C563774""], [""OMIM:609218""], [""MESH:C537835""], [""OMIM:136550""], [""MESH:C565005""], [""MESH:C565006""], [""MESH:C538369""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",1
9705283,"[[592, 600]]",aniridia,aniridia,['MESH:D015783'],9705283.5,"592,600","[[""MESH:D015783""], [""OMIM:106210""], [""OMIM:617141""], [""OMIM:617142""], [""MESH:C536372""], [""MESH:C566280""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""], [""NONE""]]",0
